hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,0.0,111,0,July,28,6,3,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,151.0,0.0,1.0
Resort Hotel,1.0,94,0,July,28,6,3,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,87.3,0.0,0.0
Resort Hotel,0.0,112,0,July,28,6,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,0,242.0,0.0,0.0,120.6,0.0,1.0
Resort Hotel,0.0,97,0,July,28,6,3,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,0,156.0,0.0,1.0,91.37,0.0,2.0
Resort Hotel,0.0,90,0,July,28,6,4,10,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,D,0,0,8.0,0.0,1.0,110.7,0.0,0.0
Resort Hotel,0.0,111,0,July,28,6,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,0,40.0,0.0,1.0,93.6,0.0,0.0
Resort Hotel,0.0,65,0,July,28,6,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,127.0,0.0,0.0,83.5,0.0,0.0
Resort Hotel,1.0,67,0,July,28,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,73.8,0.0,1.0
Resort Hotel,0.0,55,0,July,28,7,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,82.0,1.0,2.0
Resort Hotel,0.0,21,0,July,28,7,0,3,2,1,0,HB,PRT,Direct,Direct,0,0,0,F,0,0,250.0,0.0,0.0,185.5,0.0,1.0
Resort Hotel,0.0,8,0,July,28,7,0,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,0.0,0.0,1.0
Resort Hotel,0.0,8,0,July,28,7,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,0.0,0.0,1.0
Resort Hotel,0.0,0,0,July,28,7,0,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,109.8,0.0,3.0
Resort Hotel,0.0,0,0,July,28,7,0,1,3,0,0,HB,PRT,Direct,Direct,0,0,0,C,0,0,214.65992721391024,0.0,0.0,195.0,1.0,0.0
Resort Hotel,0.0,66,0,July,28,7,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,97.0,0.0,2.0
Resort Hotel,0.0,88,0,July,28,7,0,4,3,0,0,HB,USA,Offline TA/TO,TA/TO,0,0,0,D,0,0,95.0,0.0,0.0,150.0,0.0,1.0
Resort Hotel,1.0,43,0,July,28,7,0,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,134.0,0.0,0.0,91.5,0.0,0.0
Resort Hotel,1.0,88,0,July,28,7,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,139.0,0.0,2.0
Resort Hotel,0.0,54,0,July,28,7,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,0,0,8.0,0.0,0.0,79.5,0.0,0.0
Resort Hotel,1.0,292,0,July,28,7,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,2.0,0.0,1.0,47.25,0.0,0.0
Resort Hotel,0.0,112,0,July,28,7,4,10,2,0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,D,0,0,156.0,0.0,1.0,126.65,0.0,1.0
Resort Hotel,0.0,68,0,July,28,8,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,107.0,0.0,1.0
Resort Hotel,0.0,7,0,July,28,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,131.0,1.0,2.0
Resort Hotel,0.0,1,0,July,28,8,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,131.0,1.0,1.0
Resort Hotel,1.0,113,0,July,28,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,123.0,0.0,1.0
Resort Hotel,0.0,5,0,July,28,8,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,146.0,0.0,1.0
Resort Hotel,0.0,83,0,July,28,8,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,105.0,0.0,0.0,110.7,0.0,1.0
Resort Hotel,1.0,105,0,July,28,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,73.8,0.0,1.0
Resort Hotel,0.0,0,0,July,28,8,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,146.0,0.0,0.0,61.0,0.0,0.0
Resort Hotel,1.0,1,0,July,28,8,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,104.72,0.0,1.0
Resort Hotel,0.0,1,0,July,28,8,0,2,2,0,0,BB,CHE,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,104.72,1.0,1.0
Resort Hotel,1.0,102,0,July,28,8,1,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,9.0,0.0,0.0,66.42,0.0,1.0
Resort Hotel,1.0,280,0,July,28,8,2,5,2,1,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,40.0,0.0,1.0,112.0,0.0,1.0
Resort Hotel,0.0,96,0,July,28,8,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,107.0,0.0,1.0
Resort Hotel,0.0,394,0,July,28,8,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,0,40.0,0.0,1.0,89.68,0.0,0.0
Resort Hotel,0.0,33,0,July,28,8,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,155.0,0.0,0.0
Resort Hotel,0.0,82,0,July,28,8,2,6,3,0,0,BB,IRL,Direct,Direct,0,0,0,A,0,0,250.0,0.0,0.0,112.0,0.0,1.0
Resort Hotel,0.0,100,0,July,28,8,2,7,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,3.0,100.1,0.0,2.0
Resort Hotel,0.0,17,0,July,28,9,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,0,0,242.0,0.0,0.0,123.0,0.0,3.0
Resort Hotel,0.0,68,0,July,28,9,0,2,3,0,0,BB,ARG,Direct,Direct,0,0,0,A,0,0,250.0,0.0,0.0,124.0,1.0,1.0
Resort Hotel,1.0,77,0,July,28,9,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,0,0,250.0,0.0,0.0,97.0,0.0,0.0
Resort Hotel,1.0,24,0,July,28,9,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,0,0,242.0,0.0,0.0,123.0,0.0,1.0
Resort Hotel,1.0,44,0,July,28,9,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,0,0,240.0,0.0,0.0,153.0,0.0,0.0
Resort Hotel,0.0,78,0,July,28,9,0,3,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,82.0,0.0,2.0
Resort Hotel,1.0,17,0,July,28,9,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,105.08,0.0,0.0
Resort Hotel,1.0,103,0,July,28,9,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,65.42,0.0,0.0
Resort Hotel,0.0,16,0,July,28,9,1,3,1,0,0,BB,RUS,Direct,Direct,0,0,0,A,0,0,250.0,0.0,0.0,98.0,0.0,1.0
Resort Hotel,0.0,14,0,July,28,9,2,3,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,0,0,241.0,0.0,0.0,75.46,1.0,1.0
Resort Hotel,0.0,77,0,July,28,9,2,3,2,0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,0,0,177.0,0.0,0.0,65.5,0.0,0.0
Resort Hotel,0.0,90,0,July,28,9,2,5,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,0,6.0,0.0,0.0,90.95,0.0,0.0
Resort Hotel,0.0,90,0,July,28,9,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,0,40.0,0.0,1.0,93.6,0.0,0.0
Resort Hotel,0.0,90,0,July,28,9,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,0,0,143.0,0.0,1.0,119.25,0.0,0.0
Resort Hotel,0.0,366,0,July,28,9,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,0,0,40.0,0.0,1.0,134.73,0.0,0.0
Resort Hotel,0.0,249,0,July,28,9,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,112.0,0.0,1.0
Resort Hotel,1.0,69,0,July,28,9,2,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,118.13,0.0,2.0
Resort Hotel,0.0,10,0,July,28,10,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,0,0,250.0,0.0,0.0,131.0,0.0,0.0
Resort Hotel,0.0,22,0,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,88.2,0.0,0.0
Resort Hotel,0.0,91,0,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,73.8,0.0,1.0
Resort Hotel,0.0,23,0,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,98.0,0.0,0.0
Resort Hotel,0.0,11,0,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,110.5,0.0,1.0
Resort Hotel,0.0,3,0,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,131.0,0.0,1.0
Resort Hotel,0.0,37,0,July,28,10,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,C,0,0,105.0,0.0,0.0,120.0,0.0,1.0
Resort Hotel,0.0,21,0,July,28,10,1,2,2,0,0,BB,AUS,Direct,Direct,0,0,0,A,0,0,250.0,0.0,0.0,98.0,0.0,1.0
Resort Hotel,0.0,106,0,July,28,10,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,96.3,0.0,2.0
Resort Hotel,0.0,30,0,July,28,10,2,2,2,0,0,FB,PRT,Direct,Direct,0,0,0,F,0,0,214.65992721391024,0.0,3.0,197.0,0.0,1.0
Resort Hotel,1.0,51,0,July,28,10,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,123.0,0.0,0.0
Resort Hotel,0.0,79,0,July,28,10,2,3,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,82.0,0.0,2.0
Resort Hotel,0.0,35,0,July,28,10,2,3,2,2,0,BB,EST,Online TA,TA/TO,0,0,0,G,0,0,240.0,0.0,0.0,149.4,0.0,0.0
Resort Hotel,0.0,34,0,July,28,10,2,5,2,1,0,HB,GBR,Online TA,TA/TO,0,0,0,F,0,0,241.0,0.0,0.0,125.54,0.0,3.0
Resort Hotel,0.0,87,0,July,28,10,2,5,2,1,1,FB,PRT,Offline TA/TO,TA/TO,0,0,0,C,0,0,5.0,0.0,0.0,133.83,0.0,2.0
Resort Hotel,0.0,11,0,July,28,10,2,6,3,1,0,BB,PRT,Direct,Direct,0,0,0,C,0,0,250.0,0.0,0.0,159.75,1.0,0.0
Resort Hotel,0.0,115,0,July,28,10,2,7,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,120.6,0.0,2.0
Resort Hotel,0.0,86,0,July,28,10,3,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,112.2,0.0,0.0
Resort Hotel,0.0,41,0,July,28,10,4,7,2,0,1,BB,GBR,Online TA,TA/TO,0,0,0,F,0,0,241.0,0.0,0.0,110.6,0.0,0.0
Resort Hotel,0.0,32,0,July,28,10,4,9,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,C,0,0,241.0,0.0,0.0,105.9,0.0,0.0
Resort Hotel,0.0,34,0,July,28,10,2,5,2,1,0,HB,GBR,Online TA,TA/TO,0,0,0,D,0,0,241.0,0.0,0.0,95.27,0.0,3.0
Resort Hotel,0.0,34,0,July,28,10,2,5,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,F,0,0,241.0,0.0,0.0,108.83,0.0,1.0
Resort Hotel,1.0,100,0,July,28,11,2,3,2,1,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,149.0,0.0,0.0,153.96,0.0,0.0
Resort Hotel,0.0,44,0,July,28,11,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,120.6,0.0,0.0
Resort Hotel,1.0,36,0,July,28,11,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,126.67,0.0,0.0
Resort Hotel,0.0,117,0,July,28,11,2,4,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,15.0,0.0,0.0,144.4,0.0,1.0
Resort Hotel,0.0,70,0,July,28,11,2,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,99.5,1.0,2.0
Resort Hotel,0.0,110,0,July,28,11,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,0,0,250.0,0.0,0.0,139.4,0.0,1.0
Resort Hotel,1.0,109,0,July,28,11,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,73.8,0.0,1.0
Resort Hotel,0.0,33,0,July,28,11,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,0,0,241.0,0.0,0.0,89.97,0.0,1.0
Resort Hotel,0.0,33,0,July,28,11,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,123.0,0.0,0.0
Resort Hotel,0.0,0,0,July,28,11,0,1,1,0,0,BB,GBR,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,123.0,0.0,0.0
Resort Hotel,0.0,0,0,July,28,11,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,G,0,0,214.65992721391024,0.0,0.0,153.0,0.0,0.0
Resort Hotel,0.0,0,0,July,28,11,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,131.0,0.0,1.0
Resort Hotel,0.0,84,0,July,28,11,1,1,2,0,0,HB,PRT,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,100.0,1.0,0.0
Resort Hotel,0.0,71,0,July,28,11,1,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,0,0,175.0,0.0,0.0,65.5,0.0,0.0
Resort Hotel,0.0,16,0,July,28,11,1,1,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,C,0,0,242.0,0.0,0.0,123.0,0.0,1.0
Resort Hotel,0.0,54,0,July,28,11,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,123.0,0.0,0.0
Resort Hotel,0.0,8,0,July,28,11,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,131.0,0.0,0.0
Resort Hotel,0.0,36,0,July,28,11,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,5.0,0.0,0.0,104.68,1.0,0.0
Resort Hotel,0.0,40,0,July,28,11,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,0,0,242.0,0.0,0.0,166.0,0.0,0.0
Resort Hotel,1.0,59,0,July,28,11,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,111.25,0.0,2.0
Resort Hotel,0.0,110,0,July,28,11,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,250.0,0.0,0.0,113.9,0.0,1.0
Resort Hotel,0.0,33,0,July,28,11,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,129.29,1.0,0.0
Resort Hotel,0.0,53,0,July,29,12,1,0,2,2,0,BB,CN,Online TA,TA/TO,0,0,0,G,0,0,240.0,0.0,0.0,153.0,1.0,0.0
Resort Hotel,0.0,2,0,July,29,12,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,98.0,1.0,2.0
Resort Hotel,0.0,8,0,July,29,12,2,4,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,169.0,1.0,2.0
Resort Hotel,1.0,72,0,July,29,12,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,93.0,0.0,2.0
Resort Hotel,0.0,12,0,July,29,12,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,132.29,0.0,0.0
Resort Hotel,0.0,48,0,July,29,12,2,5,2,0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,D,0,0,243.0,0.0,0.0,123.0,0.0,1.0
Resort Hotel,0.0,90,0,July,29,12,2,5,2,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,5.0,0.0,3.0,117.22,0.0,1.0
Resort Hotel,1.0,58,0,July,29,12,2,5,3,1,0,BB,PRT,Direct,Direct,0,0,0,C,0,0,250.0,0.0,0.0,164.57,0.0,1.0
Resort Hotel,0.0,59,0,July,29,12,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,0,115.0,0.0,1.0,107.0,0.0,0.0
Resort Hotel,0.0,90,0,July,29,12,2,5,2,0,1,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,5.0,0.0,3.0,117.22,1.0,2.0
Resort Hotel,0.0,116,0,July,29,12,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,0,0,40.0,0.0,1.0,119.25,0.0,0.0
Resort Hotel,0.0,31,0,July,29,12,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,0,243.0,0.0,0.0,123.0,0.0,0.0
Resort Hotel,1.0,51,0,July,29,12,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,0,0,241.0,0.0,0.0,105.71,0.0,0.0
Resort Hotel,0.0,48,0,July,29,12,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,0,243.0,0.0,0.0,123.0,0.0,1.0
Resort Hotel,0.0,59,0,July,29,12,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,144.43,1.0,2.0
Resort Hotel,1.0,97,0,July,29,12,3,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,126.0,0.0,1.0
Resort Hotel,0.0,12,0,July,29,12,4,5,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,148.3,1.0,2.0
Resort Hotel,0.0,64,0,July,29,12,4,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,125.22,0.0,1.0
Resort Hotel,0.0,31,0,July,29,12,4,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,0,243.0,0.0,0.0,123.0,0.0,0.0
Resort Hotel,0.0,59,0,July,29,12,4,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,0,243.0,0.0,1.0,130.0,1.0,1.0
Resort Hotel,0.0,81,0,July,29,12,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,0,147.0,0.0,0.0,78.84,0.0,0.0
Resort Hotel,0.0,1,0,July,29,12,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,80.1,0.0,0.0
Resort Hotel,0.0,34,0,July,29,12,2,0,2,2,0,BB,BEL,Online TA,TA/TO,0,0,0,G,0,0,240.0,0.0,0.0,193.0,0.0,1.0
Resort Hotel,0.0,13,0,July,29,12,2,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,88.2,0.0,0.0
Resort Hotel,0.0,40,0,July,29,12,2,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,0,0,241.0,0.0,0.0,90.71,0.0,0.0
Resort Hotel,0.0,1,0,July,29,12,2,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,114.5,0.0,1.0
Resort Hotel,0.0,34,0,July,29,12,2,0,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,120.2,0.0,1.0
Resort Hotel,0.0,9,0,July,29,12,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,117.9,0.0,3.0
Resort Hotel,1.0,24,0,July,29,12,2,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,128.0,0.0,0.0
Resort Hotel,0.0,97,0,July,29,12,2,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,0,6.0,0.0,0.0,90.95,0.0,0.0
Resort Hotel,0.0,100,0,July,29,12,2,2,2,2,0,BB,CN,Direct,Direct,0,0,0,G,0,0,250.0,0.0,0.0,130.05,1.0,1.0
Resort Hotel,0.0,50,0,July,29,12,2,3,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,0,0,156.0,0.0,1.0,123.0,0.0,0.0
Resort Hotel,1.0,47,0,July,29,12,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,0,0,241.0,0.0,0.0,103.8,0.0,0.0
Resort Hotel,0.0,8,0,July,29,12,2,3,2,2,0,BB,IRL,Online TA,TA/TO,0,0,0,H,0,0,240.0,0.0,0.0,196.0,0.0,1.0
Resort Hotel,0.0,34,0,July,29,12,2,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,149.4,1.0,0.0
Resort Hotel,0.0,47,0,July,29,13,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,G,0,0,240.0,0.0,0.0,175.71,0.0,0.0
Resort Hotel,1.0,79,0,July,29,13,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,100.86,0.0,1.0
Resort Hotel,0.0,91,0,July,29,13,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,100.86,0.0,0.0
Resort Hotel,0.0,98,0,July,29,13,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,3.0,82.0,0.0,3.0
Resort Hotel,0.0,109,0,July,29,13,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,73.8,0.0,1.0
Resort Hotel,0.0,0,0,July,29,13,1,1,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,117.9,1.0,0.0
Resort Hotel,0.0,0,0,July,29,13,1,1,4,0,0,BB,PRT,Direct,Direct,0,0,0,L,0,0,214.65992721391024,0.0,0.0,150.0,0.0,0.0
Resort Hotel,0.0,9,0,July,29,13,1,1,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,161.0,1.0,2.0
Resort Hotel,0.0,62,0,July,29,13,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,147.0,0.0,0.0,64.0,0.0,2.0
Resort Hotel,1.0,45,0,July,29,13,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,123.0,0.0,0.0
Resort Hotel,0.0,42,0,July,29,13,1,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,110.0,1.0,0.0
Resort Hotel,0.0,54,0,July,29,13,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,88.2,1.0,1.0
Resort Hotel,0.0,51,0,July,29,13,1,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,130.0,1.0,0.0
Resort Hotel,0.0,54,0,July,29,13,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,88.2,0.0,1.0
Resort Hotel,0.0,0,0,July,29,13,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,0,167.0,0.0,0.0,114.0,0.0,0.0
Resort Hotel,1.0,60,0,July,29,13,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,15.0,0.0,0.0,79.5,0.0,0.0
Resort Hotel,1.0,321,0,July,29,13,1,4,2,0,0,HB,PRT,Direct,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,132.8,0.0,1.0
Resort Hotel,0.0,40,0,July,29,13,1,4,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,0,0,250.0,0.0,0.0,120.0,0.0,2.0
Resort Hotel,1.0,51,0,July,29,13,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,156.0,0.0,1.0,79.5,0.0,0.0
Resort Hotel,0.0,38,0,July,29,13,1,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,0,0,214.65992721391024,0.0,0.0,120.0,0.0,0.0
Resort Hotel,1.0,75,0,July,29,13,1,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,144.2,0.0,1.0
Resort Hotel,0.0,101,0,July,29,13,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,107.2,0.0,0.0
Resort Hotel,1.0,42,0,July,29,13,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,120.0,0.0,0.0
Resort Hotel,0.0,109,0,July,29,13,1,4,3,0,0,HB,PRT,Direct,Direct,0,0,0,E,0,0,214.65992721391024,0.0,0.0,163.8,0.0,1.0
Resort Hotel,1.0,81,0,July,29,13,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,98.5,0.0,2.0
